"A8m","A8dl","A9l","A6dl","A6m","A9m","A10m","A9/46d","IFJ","A46","A9/46v","A8vl","A6vl","A10l","A44d","IFS","A45c","A45r","A44op","A44v","A14m","A12/47o","A11l","A11m","A13","A12/47l","A4hf","A6cdl","A4ul","A4t","A4tl","A6cvl","A1/2/3ll","A4ll","A38m","A41/42","TE1.0/TE1.2","A22c","A38l","A22r","A21c","A21r","A37dl","aSTS","A20iv","A37elv","A20r","A20il","A37vl","A20cl","A20cv","A20rv","A37mv","A37lv","A35/36r","A35/36c","TL","A28/34","TI","TH","rpSTS","cpSTS","A7r","A7c","A5l","A7pc","A7ip","A39c","A39rd","A40rd","A40c","A39rv","A40rv","A7m","A5m","dmPOS","A31","A1/2/3ulhf","A1/2/3tonIa","A2","A1/2/3tru","G","vIa","dIa","vId/vIg","dIg","dId","A23d","A24rv","A32p","A23v","A24cd","A23c","A32sg","cLinG","rCunG","cCunG","rLinG","vmPOS","mOccG","V5/MT+","OPC","iOccG","msOccG","lsOccG","mAmyg","lAmyg","rHipp","cHipp","vCa","GP","NAC","vmPu","dCa","dlPu","mPFtha","mPMtha","Stha","rTtha","PPtha","Otha","cTtha","lPFtha","Label"
0.11493331,0.106570035,0.08559447,0.11485131,0.11575365,0.122551285,0.123882465,0.115922466,0.14574434,0.11548296,0.13431597,0.12821493,0.12518738,0.12324798,0.13565464,0.13227701,0.11758306,0.14664398,0.15481825,0.14028013,0.121312,0.1382909,0.15977564,0.1274157,0.15890032,0.1406997,0.14416622,0.13710657,0.11062545,0.12873267,0.14603435,0.13040648,0.12468181,0.11496878,0.1252109,0.14418182,0.11842975,0.11368129,0.12685253,0.15426451,0.13585226,0.12701154,0.12428641,0.13637029,0.17721836,0.15016842,0.13678785,0.16540712,0.19340008,0.15170868,0.18494533,0.16833936,0.15546809,0.16118751,0.16432543,0.15991586,0.14953555,0.15390559,0.18708901,0.15979502,0.15777019,0.14890037,0.114286825,0.11863347,0.14446539,0.09600821,0.110321514,0.14107634,0.14320278,0.13079524,0.12434127,0.15072425,0.13527554,0.116363265,0.10060917,0.14988507,0.13247338,0.10544988,0.120099396,0.12445219,0.099687226,0.15429415,0.16295685,0.1528498,0.17549886,0.14674082,0.15340306,0.15515149,0.22463708,0.118635714,0.23203495,0.125021,0.12978503,0.13764389,0.124180876,0.113984205,0.14042582,0.12090862,0.11488998,0.13975766,0.14558206,0.11496819,0.14595814,0.11425923,0.11432187,0.14684995,0.23567973,0.15543666,0.1727091,0.24183707,0.29634267,0.2776411,0.2662466,0.22341605,0.21483944,0.28860992,0.47717717,0.47895417,0.25781822,0.30108255,0.26312318,0.30679905,0.31859452,0
0.09969744,0.11816051,0.10238458,0.086194806,0.096765295,0.10691354,0.10083516,0.13041973,0.16845348,0.10213281,0.14283445,0.13000512,0.113950066,0.13017638,0.1577296,0.1566189,0.13219951,0.12409362,0.15540665,0.13094626,0.13787058,0.12699714,0.15704136,0.11156691,0.15439245,0.13124396,0.13892655,0.12151328,0.09932512,0.096788414,0.14125307,0.13446073,0.15998453,0.100508876,0.13837585,0.1669946,0.12624249,0.12833731,0.13551418,0.14944175,0.14425759,0.12709571,0.13323273,0.12801407,0.18966311,0.1336862,0.1433033,0.15890263,0.16682231,0.15180105,0.18352175,0.19036995,0.15257831,0.18128344,0.12699294,0.13663517,0.14267586,0.12048239,0.15409963,0.13588296,0.16801871,0.180299,0.08813935,0.12493887,0.15884438,0.13031644,0.1382705,0.15441485,0.14363827,0.14172257,0.12920119,0.17228763,0.14752343,0.12361269,0.13581249,0.15603681,0.13528042,0.11025444,0.13125114,0.12558974,0.10755263,0.16419667,0.16234934,0.15189947,0.18391863,0.15387614,0.16297604,0.16016923,0.1594022,0.10579811,0.22292489,0.09368659,0.116257265,0.11830851,0.13715553,0.12623686,0.1458832,0.1380448,0.13925631,0.1501276,0.18622068,0.13408639,0.16723284,0.124868155,0.12633379,0.13458838,0.2539211,0.14408481,0.18922307,0.21050332,0.3207402,0.23910026,0.21330239,0.2278892,0.20008571,0.30187222,0.51603496,0.5201308,0.2639185,0.33696043,0.28294712,0.31673577,0.35959882,0
0.12816197,0.13679188,0.12885639,0.13859312,0.15827717,0.121607356,0.123285145,0.13641201,0.13933343,0.121201895,0.1368807,0.14513144,0.15603623,0.14198877,0.1188157,0.15313242,0.13563816,0.13757406,0.16259757,0.16194604,0.15992166,0.1559869,0.17089908,0.1495145,0.17397635,0.14341171,0.14030577,0.14461637,0.14268814,0.17338133,0.14093225,0.13206652,0.14697376,0.14085396,0.155138,0.1551146,0.13433267,0.1565647,0.14473522,0.13962162,0.1386024,0.16200417,0.15500791,0.13727564,0.17702393,0.13859344,0.14450179,0.1823332,0.14329182,0.13914083,0.17872539,0.18103498,0.15432864,0.1806025,0.13687603,0.17016044,0.14523304,0.18010277,0.1838402,0.147589,0.14606039,0.16350466,0.14451632,0.14627682,0.13579825,0.16489589,0.16423316,0.1624939,0.15203854,0.13772981,0.15735276,0.15558285,0.13496204,0.14962694,0.1256687,0.17256084,0.17257184,0.12948841,0.13762023,0.12787916,0.14044794,0.14635871,0.16148035,0.13252683,0.15826663,0.14125445,0.142023,0.16504051,0.18877421,0.11514944,0.21538383,0.12331232,0.13950162,0.13268764,0.15460925,0.13287076,0.12095848,0.13880831,0.13924992,0.13651857,0.16743742,0.11795126,0.15305081,0.11487717,0.1230596,0.14096978,0.22782634,0.14575024,0.16097474,0.20930246,0.30545333,0.2811888,0.26697072,0.18906307,0.1981955,0.32886398,0.52999485,0.44838953,0.20458265,0.30285126,0.2805239,0.30198407,0.3616169,0
0.10681578,0.11247632,0.09987979,0.13838702,0.12593958,0.107252195,0.112506084,0.12247644,0.12691762,0.1112824,0.11902112,0.12814622,0.13708644,0.11484157,0.15051138,0.111209,0.12177073,0.117985554,0.12849087,0.13316733,0.12280103,0.12881088,0.14025845,0.11874542,0.14190209,0.13195345,0.13510348,0.122707225,0.14537556,0.15938963,0.12761207,0.12423403,0.13096456,0.12525858,0.14692026,0.14380343,0.1329337,0.12700742,0.16706488,0.15210782,0.13270651,0.14031376,0.11171648,0.117310524,0.14461859,0.15667386,0.13387111,0.12938797,0.13684908,0.13336995,0.18516073,0.1575691,0.14427967,0.13965857,0.1171455,0.13510269,0.16523759,0.16755994,0.16242902,0.15001306,0.1505094,0.1304123,0.10942857,0.12134348,0.16567217,0.13427198,0.10501249,0.134432,0.123437464,0.14764734,0.1322692,0.12893137,0.13687408,0.11602893,0.115996145,0.13431886,0.12981357,0.12328533,0.12950772,0.12288515,0.15894768,0.13873461,0.17471872,0.12612055,0.17074977,0.13079958,0.12970828,0.14120184,0.20074686,0.10898877,0.21434808,0.09115226,0.09994499,0.1306937,0.12522773,0.12679121,0.12860313,0.12838227,0.1412824,0.13797472,0.14633343,0.12484084,0.1463889,0.12470501,0.12824151,0.13677232,0.22963892,0.13568364,0.15631914,0.17108153,0.2995228,0.25039902,0.22834441,0.1853682,0.16745849,0.34207264,0.50462615,0.4572842,0.21621011,0.33551887,0.28123027,0.28756785,0.36009753,0
0.1275501,0.12739132,0.12744203,0.14335722,0.14939368,0.12879498,0.126785,0.12802523,0.16007811,0.12890446,0.15241432,0.14055566,0.1444668,0.14182855,0.1310217,0.11917771,0.15411413,0.13809235,0.14114536,0.13443702,0.12520173,0.1472037,0.16177623,0.12628472,0.15564868,0.13693045,0.13507193,0.12980239,0.14173248,0.13871402,0.13105525,0.13089538,0.14556314,0.15444297,0.13056917,0.13269049,0.123335525,0.13029113,0.15428935,0.14935696,0.16248584,0.17399433,0.14173536,0.13831374,0.19747305,0.1469031,0.16051881,0.16295692,0.14523727,0.16133735,0.20181374,0.18087547,0.16407143,0.15363114,0.12467482,0.14053795,0.14191924,0.15190935,0.18188392,0.15792264,0.1334626,0.13822107,0.1367887,0.14026035,0.1399915,0.13119215,0.1442961,0.1514918,0.14686571,0.12780125,0.1327853,0.14566958,0.12400172,0.14800927,0.13047363,0.14350025,0.15543954,0.11557077,0.123847455,0.13191314,0.14450863,0.14220688,0.16280364,0.144896,0.16477808,0.1311627,0.12795171,0.15909834,0.18412618,0.11386538,0.21062553,0.14189744,0.14773306,0.12740202,0.1478751,0.12976404,0.1384909,0.12958053,0.13025318,0.14111306,0.14557008,0.14059618,0.15074427,0.13364203,0.12138442,0.13372266,0.27580565,0.14919248,0.15944405,0.1434452,0.3399335,0.2612125,0.25938493,0.15235053,0.24898,0.30942723,0.5368763,0.5254208,0.21136585,0.3535193,0.27613044,0.24312976,0.38694304,0
0.14948356,0.12810232,0.10798835,0.15288368,0.16960858,0.15332368,0.1614406,0.14712624,0.16455665,0.1425634,0.15597124,0.14387004,0.14529158,0.15546285,0.16287887,0.13609438,0.14078006,0.13940057,0.16878276,0.14465052,0.14859639,0.1638263,0.17286159,0.13310617,0.15523621,0.15772116,0.14772904,0.14000832,0.13505848,0.1287063,0.14838068,0.13078992,0.14348434,0.1499695,0.15859596,0.1636862,0.1295233,0.14528257,0.16319662,0.15572119,0.15460047,0.16116084,0.14776568,0.13488802,0.18929581,0.17498614,0.1624103,0.16381772,0.16339993,0.17201567,0.22161588,0.18684329,0.15279302,0.16843347,0.16520844,0.17302288,0.14934078,0.19167548,0.18012232,0.1619203,0.16594058,0.15421379,0.13547872,0.13615169,0.1852963,0.1234778,0.16160287,0.15736258,0.14420381,0.13354416,0.13255042,0.15734664,0.13878149,0.14234094,0.12825137,0.16352442,0.15033178,0.12907626,0.13503696,0.13230115,0.12944253,0.1506981,0.16285148,0.15046789,0.18855377,0.15467088,0.15523684,0.16305016,0.21653657,0.12267854,0.23634645,0.1351701,0.13172086,0.1288202,0.14538091,0.12718591,0.14157619,0.14095417,0.13771154,0.16176413,0.18853734,0.12612225,0.14956364,0.13737787,0.13634437,0.14000005,0.24145503,0.1499715,0.18884034,0.20529151,0.32516432,0.24806328,0.2790481,0.24355468,0.22237138,0.30663097,0.52693874,0.5019969,0.24817881,0.3402054,0.2991749,0.3181813,0.36567876,0
0.13170254,0.13767274,0.110753864,0.1325381,0.14501856,0.13435225,0.12804106,0.13566503,0.16247563,0.11766238,0.15594934,0.14686966,0.15323244,0.1492523,0.14203863,0.1280008,0.15215637,0.1388887,0.15819408,0.14982314,0.12634824,0.17778774,0.19949685,0.14668924,0.17869312,0.16933237,0.16318274,0.13623619,0.15633519,0.12361258,0.14332476,0.12731501,0.14181551,0.1282256,0.17050646,0.16054133,0.13575527,0.16081709,0.173425,0.15121108,0.17882979,0.16929103,0.16811377,0.13765882,0.19564377,0.17158239,0.18131705,0.1607514,0.17699687,0.18509415,0.2071171,0.19007693,0.18019955,0.17440252,0.13921265,0.17468914,0.15904197,0.18236978,0.18241827,0.18452968,0.14648837,0.14968033,0.15743358,0.16878848,0.1746065,0.12861824,0.16411668,0.17607142,0.16174714,0.14209929,0.16255102,0.16661806,0.15327705,0.15354763,0.12606184,0.21244633,0.14598222,0.13473463,0.14884572,0.13811757,0.13663746,0.15410334,0.17230493,0.14707349,0.16663161,0.14725822,0.16094263,0.14794259,0.23280758,0.140783,0.2764565,0.1415365,0.13342802,0.14204596,0.15155713,0.17455831,0.16103612,0.16928793,0.19789404,0.16410519,0.16948546,0.12829699,0.16617392,0.16488422,0.13234113,0.16381285,0.22712776,0.15602493,0.14379679,0.17461476,0.3577438,0.26643845,0.29266655,0.15550543,0.24056,0.32143345,0.49181703,0.49046883,0.17762502,0.3649313,0.3108268,0.23043336,0.36444473,0
0.15599462,0.17824785,0.13349088,0.1762237,0.16991284,0.1569617,0.13349375,0.14592858,0.1697618,0.132002,0.14846624,0.162661,0.20149109,0.14100307,0.12971693,0.15045545,0.16063304,0.15645728,0.14768246,0.150477,0.15063332,0.17419593,0.17542367,0.1527618,0.18379602,0.17017007,0.17578252,0.18984744,0.20338853,0.18554649,0.14509825,0.1357137,0.18653725,0.18751755,0.17449765,0.16216497,0.14457326,0.1567273,0.17571373,0.1718639,0.18763618,0.16322364,0.16007847,0.15320702,0.21836272,0.18002799,0.1850992,0.17221051,0.19257163,0.15906465,0.22745427,0.20787178,0.19032723,0.18592788,0.1723155,0.22639409,0.20525414,0.22342579,0.19445597,0.17984514,0.1714585,0.16822122,0.21433072,0.19211586,0.17377874,0.18897368,0.17612007,0.19228786,0.20855412,0.16017875,0.18391405,0.18284559,0.15738203,0.19867179,0.16888611,0.20198782,0.20278691,0.14924233,0.14536174,0.16090144,0.19995655,0.16399579,0.17717545,0.14606479,0.17671652,0.15303826,0.15361612,0.18966372,0.22064923,0.12812977,0.24711521,0.13473503,0.14679992,0.14691421,0.19093516,0.1654332,0.16286586,0.1719998,0.16739695,0.20018524,0.20267755,0.18806373,0.19288509,0.18469551,0.18270262,0.14896803,0.27795503,0.16634282,0.19062191,0.2217002,0.3476772,0.28406426,0.2975431,0.20788102,0.2265337,0.32831106,0.5591372,0.53938323,0.20891337,0.36329633,0.31214312,0.30175722,0.40023524,0
0.1414511,0.14941873,0.12682037,0.14512752,0.1484238,0.13880846,0.13755667,0.13657086,0.15517439,0.14293908,0.15329269,0.13350455,0.15654649,0.15935071,0.14062598,0.13698529,0.16097738,0.16619262,0.16746779,0.15251036,0.15260322,0.18538779,0.21246532,0.17686427,0.1999764,0.1724485,0.17312483,0.14727612,0.16905363,0.18628351,0.15577914,0.12095046,0.1641668,0.15604107,0.18280298,0.14717719,0.14883602,0.1561568,0.16762468,0.15900597,0.18022355,0.19397335,0.1712454,0.15371658,0.23285499,0.19925003,0.18243575,0.20395368,0.21278359,0.19354393,0.24372287,0.21189968,0.189811,0.18653318,0.18149246,0.20353505,0.17030616,0.20793721,0.21404804,0.18237098,0.15596287,0.17110056,0.15727036,0.16554946,0.1875666,0.16761705,0.17038089,0.18504822,0.1601887,0.14222068,0.16303161,0.17501481,0.15781964,0.16125919,0.13642828,0.19583933,0.17863,0.122042134,0.1443158,0.14688884,0.16056012,0.16520558,0.18349452,0.15587157,0.20186058,0.16338313,0.1595212,0.16174215,0.227992,0.12304232,0.26714298,0.1321315,0.14323385,0.16133875,0.16275074,0.16135013,0.15245144,0.15628919,0.20398216,0.1717939,0.19301096,0.12655228,0.18984061,0.17057946,0.15919524,0.15889452,0.26543564,0.17219673,0.18980129,0.25164858,0.33978683,0.2782642,0.33388302,0.20518574,0.27919316,0.3025202,0.5621426,0.5158036,0.24968116,0.3293029,0.29398525,0.2894129,0.3743923,0
0.16732587,0.13664597,0.12078503,0.15542935,0.15788081,0.1639529,0.15489452,0.16106476,0.18755347,0.14386503,0.15561494,0.16652428,0.1696765,0.15757114,0.15912127,0.17033389,0.18137932,0.17192273,0.16663846,0.16432986,0.16639136,0.18906549,0.18830726,0.15727836,0.1926161,0.1621021,0.17823252,0.1589124,0.18423451,0.13806032,0.16659941,0.15925625,0.16145834,0.16776827,0.17396094,0.17018418,0.14639097,0.16806325,0.1603511,0.16163772,0.1806358,0.18895306,0.1742861,0.14777939,0.1881408,0.1796315,0.1755523,0.19890161,0.20267263,0.20073669,0.25745112,0.1906265,0.17902286,0.17425641,0.1472554,0.18119057,0.21925709,0.16633114,0.18407646,0.18241122,0.17636406,0.18056916,0.13220462,0.14279924,0.17663914,0.14031668,0.17423889,0.17931756,0.15070666,0.15125641,0.16412674,0.18297473,0.16321114,0.14806055,0.1375662,0.18281935,0.16731684,0.13899602,0.14416674,0.14500092,0.15583012,0.179702,0.18244888,0.15751252,0.18976584,0.16518568,0.16097976,0.17743081,0.22713533,0.13472041,0.23037936,0.14490679,0.15063034,0.16414651,0.1776585,0.17865734,0.16888139,0.16389307,0.17791079,0.17990094,0.19660303,0.18459688,0.19455652,0.16208656,0.15774797,0.18046354,0.26022342,0.17576328,0.19184287,0.2172415,0.33338735,0.24865118,0.25518703,0.21902183,0.23931396,0.3052878,0.5659552,0.49389914,0.26910338,0.31123212,0.30879483,0.30306768,0.37246773,0
0.1239555,0.10308501,0.08344679,0.11517103,0.14014679,0.11672127,0.10072974,0.10688527,0.13020271,0.10044323,0.11359657,0.1026082,0.11955639,0.100244686,0.13204604,0.11830609,0.096571475,0.11162227,0.115891546,0.10559942,0.110298574,0.123952255,0.12207994,0.10506759,0.13570328,0.105398156,0.12092915,0.13655594,0.12987344,0.13349578,0.10598398,0.092698,0.13726631,0.13861665,0.11003228,0.119597465,0.101151526,0.1034609,0.12798683,0.12745288,0.11416775,0.10410956,0.08903052,0.105539516,0.18160777,0.119931296,0.12024669,0.13730638,0.13751923,0.13419919,0.15499862,0.13972351,0.14180693,0.14313093,0.120623216,0.14573674,0.17589594,0.15457378,0.13233483,0.13621669,0.13112724,0.14853245,0.09797722,0.120586164,0.12252478,0.11468575,0.13085318,0.10715035,0.116870426,0.11991326,0.09327824,0.12856989,0.10622898,0.11651293,0.10124747,0.14233425,0.11834664,0.08907111,0.0962011,0.12164636,0.11600886,0.11703309,0.13875976,0.11255566,0.13587277,0.11507177,0.110134825,0.1294341,0.18982384,0.094228156,0.20580362,0.11094486,0.12146009,0.10665937,0.09906822,0.12537847,0.10920756,0.12043535,0.12635472,0.11630349,0.14002468,0.10323552,0.12484705,0.10139752,0.10195781,0.1175357,0.2168825,0.11803845,0.12565367,0.16791336,0.2943022,0.2536441,0.27443245,0.1637238,0.25124684,0.3205756,0.517406,0.51447177,0.18753974,0.34736535,0.28117648,0.257009,0.3558365,0
0.1015511,0.11360686,0.09866052,0.1257337,0.098220736,0.103602394,0.113188736,0.12287181,0.13996254,0.10897525,0.13811179,0.11971,0.1270905,0.14029561,0.101022996,0.11870501,0.112661086,0.12763025,0.11996455,0.103979774,0.11935428,0.12994151,0.14181668,0.13129652,0.1426727,0.11710715,0.13634785,0.14213502,0.11667131,0.121454164,0.11185951,0.108261794,0.088867515,0.0902673,0.11442785,0.09639037,0.107630156,0.08506829,0.13056128,0.12187623,0.111640126,0.11569555,0.11333569,0.10493215,0.13899088,0.13421373,0.113222614,0.15338074,0.13826078,0.131266,0.14574689,0.14518465,0.127397,0.1327179,0.10900965,0.12272363,0.11160582,0.15688092,0.1335827,0.118847236,0.124166854,0.12661934,0.07731722,0.11744963,0.117730066,0.09355034,0.14460643,0.120889336,0.10930653,0.11075392,0.10736242,0.12976275,0.10427098,0.109172225,0.10091819,0.13474095,0.11863321,0.096225776,0.09817875,0.09058046,0.11034604,0.10206598,0.12782055,0.11827916,0.14657184,0.11444756,0.12895325,0.11522522,0.1503685,0.085698836,0.19202797,0.07209007,0.08270167,0.13294451,0.114037454,0.101533115,0.10548193,0.123564795,0.13198432,0.12975657,0.13793772,0.113964096,0.14179426,0.108058706,0.10693793,0.10433436,0.24115634,0.11026548,0.13816072,0.19207014,0.30603442,0.25111163,0.25682884,0.1988128,0.23850185,0.2829101,0.5307847,0.5273863,0.18527797,0.3087102,0.24976401,0.2536446,0.35937464,1
0.124390736,0.10891679,0.12167983,0.1210713,0.1235231,0.10552827,0.11262004,0.116458535,0.10986307,0.11780201,0.13695782,0.11792982,0.117625795,0.12483533,0.1095034,0.13586657,0.115619846,0.12600872,0.11989262,0.12103912,0.12247737,0.121338665,0.14170395,0.118341796,0.13124369,0.110443436,0.13832307,0.109886676,0.103114024,0.1287021,0.12318198,0.1296778,0.11970681,0.11138546,0.11738801,0.12508325,0.11837292,0.1092201,0.1250972,0.15526761,0.14764479,0.12598822,0.11002969,0.11686498,0.20051014,0.13677476,0.13108191,0.19017702,0.14848396,0.14596236,0.19600344,0.15042095,0.15123963,0.15261562,0.13696554,0.1598106,0.19936642,0.16733211,0.13758138,0.12313849,0.12822232,0.15336148,0.09718465,0.13576141,0.13788915,0.113696426,0.15471192,0.11773605,0.11586893,0.09788438,0.10557196,0.12972842,0.11786736,0.13998999,0.112170026,0.12753056,0.10734534,0.10060791,0.1136014,0.109748825,0.13898228,0.11602307,0.12481858,0.108753525,0.12561032,0.11205841,0.11890706,0.14472237,0.17819835,0.085559614,0.18714233,0.09576719,0.12537192,0.1028295,0.12131225,0.13717014,0.12304333,0.13221833,0.119404815,0.13634051,0.13422541,0.11772619,0.13954203,0.13869645,0.116618626,0.120101795,0.2344035,0.12883411,0.15602075,0.1803298,0.26615357,0.25820145,0.20915635,0.17623237,0.23819451,0.2882003,0.50723714,0.5029094,0.21850064,0.3140779,0.2570079,0.27189636,0.34397173,1
0.12706791,0.11843681,0.11050334,0.12114118,0.13347505,0.13170347,0.13136469,0.14680906,0.17391495,0.14290267,0.1417053,0.13971461,0.12892385,0.13488479,0.155083,0.1270217,0.13831247,0.13917421,0.1441883,0.13069244,0.14346813,0.14369184,0.16540876,0.13059196,0.1588916,0.13020882,0.13936348,0.11902609,0.11709787,0.11192139,0.12981315,0.1482877,0.12601127,0.13435036,0.13309525,0.14550677,0.12253196,0.11570738,0.14514883,0.14487812,0.15069838,0.13468432,0.12488353,0.13078602,0.2087485,0.15109222,0.13284297,0.17472194,0.147482,0.1553492,0.1815297,0.1662104,0.14879373,0.16128622,0.1457614,0.15167437,0.12669778,0.13696973,0.18461879,0.14389999,0.1599889,0.15048292,0.10000678,0.11173372,0.14338948,0.103807755,0.15716977,0.12995112,0.115751594,0.12284021,0.114303365,0.1408816,0.12322919,0.11567019,0.106596395,0.13806427,0.1389801,0.11262993,0.10784632,0.14076711,0.11770846,0.12107662,0.15629086,0.1321926,0.17292322,0.13333693,0.13507868,0.14042424,0.20074023,0.109934635,0.19388947,0.12814431,0.11980811,0.12846154,0.126337,0.12445733,0.11416365,0.1278378,0.12108679,0.13602948,0.14807335,0.108285345,0.14559437,0.114923134,0.14338492,0.1427017,0.2938322,0.16324203,0.17606595,0.21208449,0.30506703,0.25478333,0.2610369,0.2014131,0.23810874,0.31332824,0.5303343,0.5178498,0.2402822,0.33116615,0.2849378,0.30024204,0.35712975,0
0.13248336,0.10655299,0.09342408,0.11661903,0.14786847,0.1274657,0.116362914,0.13171239,0.1511638,0.11296294,0.13031657,0.12790018,0.13102655,0.12201343,0.12378956,0.12394464,0.121715635,0.11968626,0.1509409,0.13965653,0.12780903,0.13446592,0.1470291,0.13363935,0.16196735,0.1187391,0.13252397,0.119564705,0.15561977,0.11151645,0.13710375,0.12924847,0.14382452,0.121505566,0.14944862,0.15885247,0.12699117,0.134984,0.14394905,0.15398069,0.13150124,0.1247053,0.13050608,0.13015217,0.17927855,0.14828904,0.14380495,0.1559243,0.18938483,0.16562371,0.18356861,0.1477317,0.1420514,0.14901808,0.20034564,0.14297846,0.16631472,0.14946578,0.1652503,0.14985183,0.16728558,0.15967938,0.10127293,0.11424537,0.17144108,0.13266623,0.13374145,0.14264685,0.15225123,0.13322166,0.12000121,0.14422427,0.13263227,0.12286795,0.11238686,0.16235058,0.1480974,0.10877263,0.114937805,0.11169708,0.10685898,0.14575043,0.17518546,0.15061755,0.20548706,0.14760782,0.15397589,0.14491525,0.18476415,0.12084056,0.23664555,0.12519683,0.13234827,0.14283955,0.124146946,0.13098383,0.10831302,0.13236192,0.14426585,0.14991638,0.1567278,0.119955316,0.14685331,0.11483602,0.13789886,0.15999658,0.28068736,0.15815046,0.17830591,0.21649481,0.33203807,0.25921923,0.2642357,0.20131437,0.21702483,0.31740406,0.5113723,0.47008997,0.26714274,0.32172558,0.29572812,0.31214717,0.34697706,0
0.114355356,0.09808033,0.07955058,0.10172892,0.115594745,0.12699768,0.10510422,0.14933167,0.15504631,0.13054226,0.15147626,0.1305074,0.11687612,0.10345173,0.13053322,0.120390356,0.12583734,0.12520343,0.1467066,0.12616524,0.12921837,0.13749877,0.16605926,0.10714201,0.17396784,0.13577284,0.12817256,0.11199086,0.11785191,0.08803909,0.13056661,0.13737419,0.12654637,0.114962526,0.15080585,0.15018205,0.12505181,0.10705615,0.13334467,0.14543098,0.14203033,0.13656472,0.13377841,0.1360918,0.23073825,0.15058345,0.1329274,0.15869752,0.18107161,0.16118552,0.18920618,0.18282384,0.15935376,0.17092769,0.15712868,0.16008303,0.15019558,0.16822176,0.19081993,0.15194708,0.17594582,0.20038101,0.09113617,0.10869314,0.15346232,0.09007127,0.109761216,0.12628904,0.09751663,0.119525604,0.11976614,0.1565655,0.12256972,0.10380429,0.102657706,0.1609795,0.14214446,0.10867485,0.11038364,0.12690024,0.09331511,0.14671707,0.17974883,0.1581647,0.1803557,0.14063793,0.1550774,0.16259697,0.17651056,0.12107063,0.22779316,0.10694476,0.13197117,0.13461179,0.12752332,0.12273786,0.12394268,0.13973059,0.12513581,0.1622925,0.174033,0.1253649,0.1500932,0.100684166,0.11785811,0.16274513,0.24737605,0.17629974,0.19911325,0.25264266,0.33614916,0.2538771,0.28595418,0.23645958,0.24667574,0.3393587,0.49555534,0.44969118,0.28894734,0.32043302,0.30143374,0.33417347,0.34411854,0
0.12294321,0.11494752,0.08480882,0.12094103,0.13623324,0.111907065,0.103313126,0.122263685,0.14140844,0.10689727,0.12760337,0.11371481,0.12926136,0.09289205,0.112991266,0.13276534,0.10324214,0.1037957,0.12703079,0.12965952,0.10653888,0.118971,0.13751683,0.082219295,0.14846809,0.10398283,0.11555758,0.12205562,0.10003491,0.11246325,0.10608754,0.11513282,0.110237174,0.1234261,0.15555711,0.11929558,0.11222986,0.10327746,0.1236726,0.14218077,0.12797764,0.10357108,0.11299974,0.10347399,0.18396349,0.12175288,0.14689086,0.1547145,0.14845344,0.16359006,0.18808922,0.14852998,0.13497476,0.15065481,0.14018275,0.13633624,0.13721986,0.15833604,0.15131265,0.14781952,0.13503526,0.15058602,0.119456075,0.10861917,0.1465536,0.10508277,0.10418736,0.12534113,0.12881641,0.12150076,0.11706075,0.124449715,0.12232383,0.11804906,0.105086006,0.13105737,0.1185484,0.101474084,0.10134559,0.11688727,0.12607326,0.13354893,0.15917762,0.117220804,0.16705504,0.12123504,0.12486583,0.14880401,0.19148788,0.09815076,0.2000217,0.105414465,0.11192491,0.10773774,0.1104839,0.12846744,0.09889751,0.13278288,0.12967941,0.14450364,0.14729425,0.116999805,0.13007233,0.111898296,0.11002442,0.135997,0.2439326,0.14562881,0.16506891,0.19061786,0.29504952,0.25839636,0.23916246,0.20964463,0.24716519,0.31327033,0.48726514,0.46376008,0.222788,0.3222623,0.28824466,0.28582522,0.33140004,0
0.11214792,0.11641417,0.094970785,0.10887669,0.14521417,0.115897894,0.11452566,0.112103276,0.123460464,0.101025686,0.10882228,0.11056894,0.12380936,0.116088375,0.11710755,0.11664473,0.10837941,0.10891887,0.1365264,0.1165959,0.12379295,0.12241851,0.15578902,0.12828515,0.10972322,0.110759936,0.12848814,0.13272335,0.12959124,0.13871783,0.117271125,0.1136248,0.118600935,0.117471494,0.13758887,0.11391257,0.124487795,0.11196802,0.13718417,0.1307315,0.11525722,0.12397601,0.11913009,0.10565059,0.1670193,0.12423341,0.18668418,0.15831453,0.11356272,0.14384602,0.18150254,0.19117454,0.132424,0.14206019,0.16661301,0.17938611,0.16527191,0.1326604,0.16373144,0.15741028,0.12999755,0.13503602,0.10704736,0.09610366,0.10700513,0.106038086,0.111154355,0.12625732,0.1247307,0.110093884,0.10172983,0.11343869,0.113467425,0.11227691,0.10416357,0.1224757,0.10994837,0.10252746,0.11035414,0.098850206,0.1203026,0.11652761,0.14770225,0.10950472,0.15432125,0.11171389,0.13408141,0.12945467,0.1807137,0.11579536,0.17087445,0.12085606,0.10816039,0.12245886,0.13207361,0.12148851,0.13705279,0.13078634,0.11556739,0.12475579,0.123858795,0.12254836,0.14905965,0.13248326,0.10647669,0.119833305,0.25755784,0.13775752,0.16913405,0.17087303,0.26257756,0.2259797,0.23386209,0.14697523,0.2502621,0.23687065,0.48461762,0.45862797,0.1884317,0.26851425,0.2356002,0.24809809,0.29124337,0
